"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour","orig.id"
"574",2023,11,14,1602,1610,-8,1902,1932,-30,"UA",585,"N19130","EWR","LAX",338,2454,16,10,2023-11-14 16:00:00,"70116"
"575",2023,8,22,1428,1429,-1,1603,1630,-27,"UA",305,"N820UA","EWR","CLT",75,529,14,29,2023-08-22 14:00:00,"52018"
"576",2023,10,12,904,910,-6,1213,1216,-3,"UA",914,"N17296","EWR","MIA",144,1085,9,10,2023-10-12 09:00:00,"62925"
"577",2023,6,25,NA,2159,NA,NA,2352,NA,"UA",421,NA,"EWR","MEM",NA,946,21,59,2023-06-25 21:00:00,"39512"
"578",2023,2,24,1554,1558,-4,1905,1905,0,"UA",762,"N417UA","EWR","RSW",152,1068,15,58,2023-02-24 15:00:00,"12098"
"579",2023,6,18,554,600,-6,802,820,-18,"UA",446,"N27539","EWR","ATL",102,746,6,0,2023-06-18 06:00:00,"37792"
"580",2023,5,19,1959,1857,62,2106,2019,47,"UA",667,"N810UA","EWR","BOS",44,200,18,57,2023-05-19 18:00:00,"31411"
"581",2023,8,14,1404,1305,59,1545,1442,63,"UA",494,"N431UA","LGA","ORD",116,733,13,5,2023-08-14 13:00:00,"50334"
"582",2023,6,11,1151,1152,-1,1430,1435,-5,"UA",801,"N18220","EWR","SAN",321,2425,11,52,2023-06-11 11:00:00,"36341"
"583",2023,8,26,707,710,-3,952,1003,-11,"UA",529,"N47284","EWR","PDX",325,2434,7,10,2023-08-26 07:00:00,"52784"
"584",2023,8,28,2127,2107,20,2327,2312,15,"UA",193,"N68452","EWR","CVG",93,569,21,7,2023-08-28 21:00:00,"53351"
"585",2023,3,15,1641,1629,12,1923,1921,2,"UA",879,"N37295","EWR","MCO",120,937,16,29,2023-03-15 16:00:00,"16487"
"586",2023,4,19,1725,1714,11,1957,1939,18,"UA",378,"N38443","EWR","DEN",238,1605,17,14,2023-04-19 17:00:00,"24557"
"587",2023,10,29,829,837,-8,1123,1143,-20,"UA",90,"N17311","EWR","TPA",145,997,8,37,2023-10-29 08:00:00,"66688"
"588",2023,3,25,834,835,-1,1406,1359,7,"UA",19,"N662UA","EWR","OGG",647,4904,8,35,2023-03-25 08:00:00,"18744"
"589",2023,2,9,657,710,-13,935,1021,-46,"UA",778,"N27256","EWR","DFW",194,1372,7,10,2023-02-09 07:00:00,"8604"
"590",2023,10,14,1314,1315,-1,1441,1450,-9,"UA",584,"N897UA","LGA","ORD",116,733,13,15,2023-10-14 13:00:00,"63429"
"591",2023,4,5,1933,1914,19,2129,2051,38,"UA",581,"N882UA","EWR","BNA",129,748,19,14,2023-04-05 19:00:00,"21382"
"592",2023,11,18,1109,1115,-6,1437,1453,-16,"UA",429,"N67815","EWR","PHX",308,2133,11,15,2023-11-18 11:00:00,"70902"
"593",2023,6,21,1528,1529,-1,1703,1711,-8,"UA",802,"N15712","EWR","CLE",62,404,15,29,2023-06-21 15:00:00,"38583"
"594",2023,5,13,2107,2057,10,8,12,-4,"UA",636,"N451UA","EWR","MIA",154,1085,20,57,2023-05-13 20:00:00,"30074"
"595",2023,11,7,637,645,-8,804,820,-16,"UA",818,"N24736","EWR","BNA",119,748,6,45,2023-11-07 06:00:00,"68553"
"596",2023,6,19,557,603,-6,724,735,-11,"UA",758,"N38268","EWR","ORD",107,719,6,3,2023-06-19 06:00:00,"38003"
"597",2023,11,24,1001,1000,1,1302,1318,-16,"UA",263,"N786UA","EWR","SFO",330,2565,10,0,2023-11-24 10:00:00,"72030"
"598",2023,6,4,1916,1517,239,2101,1634,267,"UA",616,"N27269","EWR","BOS",62,200,15,17,2023-06-04 15:00:00,"34890"
"599",2023,3,23,843,630,133,1002,738,144,"UA",524,"N27260","EWR","BOS",44,200,6,30,2023-03-23 06:00:00,"18272"
"600",2023,3,11,1411,1415,-4,1713,1732,-19,"UA",755,"N91007","EWR","SFO",334,2565,14,15,2023-03-11 14:00:00,"15513"
